Smiles,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,SureChEMBLProperty,GlaxoProperty,DockingScore1Property,DockingScore2Property,Epoch,file name,SAScore,Lipinski,QED,BRENK,MIC
NC(=O)Nc1ccc(-c2nnc(-c3c[nH]c4ccccc34)o2)cc1C1CCC(=O)N1,3.326600000000001,30,5,4,0,0,0,-9.7,-11.4,200,sample_200_null_double_dock_10k.csv,3.1866455386708123,True,0.4145885796375789,False,0.4628814646467633
NC(=O)NNC(=O)Nc1cccc(-c2nnc(-c3ccc4c(c3)OCO4)o2)c1,1.8370999999999995,28,7,4,0,0,1,-9.5,-11.3,200,sample_200_null_double_dock_10k.csv,2.4072434420985616,True,0.5039539274854087,True,0.06736826882698768
O=C1CCC(c2cc3c(cc2-c2nnc(-c4cccc(-c5nnco5)c4)o2)OCCO3)N1,3.1759000000000013,32,9,1,0,0,0,-10.5,-12.5,200,sample_200_null_double_dock_10k.csv,3.4338874853800725,True,0.5183529665242836,False,1.447892745501959
NC(=O)Nc1ccc(-c2nnc(-c3cccc(-c4nnco4)c3)o2)cc1,2.9442000000000013,26,7,2,0,0,0,-9.8,-11.4,200,sample_200_null_double_dock_10k.csv,2.3580782748887614,True,0.5789026811646395,False,0.05750279236329055
c1cc(-c2ccc3c(c2)OCCO3)cc(-c2nnc(-c3ccnc(-c4nnco4)c3)o2)c1,4.286800000000003,32,9,0,0,0,0,-10.3,-12.0,200,sample_200_null_double_dock_10k.csv,2.676355973165169,True,0.416404866902784,False,0.011448030298056319
NC(=O)Nc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3c[nH]c4ccccc34)c2)o1,4.771200000000002,33,6,3,0,0,0,-10.0,-11.8,200,sample_200_null_double_dock_10k.csv,2.60374715166299,True,0.36995586622796495,False,0.04535060633456339
OC1CCCC1c1cc(-c2cccc(-c3nnc(C4COc5ccccc5O4)o3)c2)cc2c1OCO2,5.273200000000004,36,8,1,0,0,0,-10.0,-12.1,200,sample_200_null_double_dock_10k.csv,3.7506433375708905,True,0.41839533016552966,False,0.042727988961450344
NC(=O)Nc1ccc2c(-c3cccc(-c4cc5c(c(-c6nnco6)c4)OCO5)c3)c[nH]c2c1,4.771200000000003,33,6,3,0,0,0,-10.6,-11.3,200,sample_200_null_double_dock_10k.csv,2.830505755945305,True,0.36995586622796506,False,0.029395164916964058
O=C1CCC(c2nnc(-c3cccc(-c4c[nH]c5cc(-c6ccno6)ccc45)c3)o2)N1,4.491000000000003,31,6,2,0,0,0,-10.1,-12.1,200,sample_200_null_double_dock_10k.csv,3.361066807966572,True,0.45083322315319047,False,0.7858829244103884
O=C1CCC(c2nnc(-c3cc(-c4ccc5c(c4)OCO5)ccc3-c3nnco3)o2)N1,3.133400000000001,31,9,1,0,0,0,-10.4,-10.6,200,sample_200_null_double_dock_10k.csv,3.440164466829449,True,0.532794529850647,False,2.9228283729990414
c1cnc(-c2nnc(-c3ccc(-c4ccc5cc[nH]c5c4)cc3N3CCOCC3)o2)nc1,4.178500000000003,32,7,1,0,0,0,-10.2,-11.6,200,sample_200_null_double_dock_10k.csv,2.744793473165167,True,0.46257742442437927,False,0.07773625547819768
O=C([O-])C1C=CC(c2cccc(-c3nnc(-c4ccc5c(-c6ccc7c(c6)OCO7)c[nH]c5c4)o3)c2)C1,4.690200000000003,37,7,1,0,0,0,-10.5,-13.1,200,sample_200_null_double_dock_10k.csv,3.8556649063416284,True,0.35565965729517046,True,0.08512795525965046
O=C1CCC(c2cccc(-c3nnc(-c4coc(-c5ccccc5)c4)o3)c2)N1,4.6147000000000045,28,5,1,0,0,0,-9.4,-11.7,200,sample_200_null_double_dock_10k.csv,3.049169188334571,True,0.5662525092370588,False,1.0725473618178052
OC1CCCN(c2nnc(-c3cccc(-c4nnc(-c5ccccc5)o4)c3)o2)C1,3.4147000000000016,29,8,1,0,0,0,-9.7,-11.7,200,sample_200_null_double_dock_10k.csv,2.8905803359110678,True,0.5665344175267637,False,0.02239522154653531
O=C1CCC(c2cccc(-c3ccnc(-c4nnc(-c5cccc6c5OCO6)o4)c3)c2)N1,4.145400000000002,32,7,1,0,0,0,-9.7,-13.0,200,sample_200_null_double_dock_10k.csv,3.2327159874043643,True,0.5233585546605615,False,0.1053451001512436
NC(=O)Nc1nnc(-c2ccc(C3CCCCCC3)cc2-c2ccc3c(c2)OCCO3)o1,5.103200000000005,32,6,2,0,0,0,-10.3,-12.4,200,sample_200_null_double_dock_10k.csv,2.6231831826578027,True,0.5523345319617278,False,0.0901008837658419
O=S1(=O)CCC(c2nnc(-c3cccc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)c3)o2)C1,3.8370000000000015,32,8,1,0,0,0,-10.3,-11.5,200,sample_200_null_double_dock_10k.csv,3.240050247030516,True,0.44009937789084325,False,0.009349522773856783
O=C1CCC(c2nnc(-c3cc(-c4cccc5cccnc45)ccc3-c3ccc4c(c3)OCO4)o2)N1,5.298600000000004,36,7,1,0,0,0,-11.3,-12.6,200,sample_200_null_double_dock_10k.csv,3.252576355796032,True,0.37578386495447114,False,0.4718172236059031
O=C1CCC(c2cc3c(c(-c4nnc(-c5cc(-c6ccccc6)no5)o4)c2)OCO3)N1,3.738400000000002,31,8,1,0,0,0,-9.9,-6.5,200,sample_200_null_double_dock_10k.csv,3.32255192502343,True,0.5353822383952719,False,1.206813416259029
NC(=O)Nc1ccnc2c(-c3nnc(-c4cccc(-c5cccc6cccnc56)c4)o3)cccc12,5.657600000000003,35,6,2,0,0,0,-10.0,-13.3,200,sample_200_null_double_dock_10k.csv,2.551279260698214,True,0.35179586745453484,False,0.015078628629356697
c1cc(-c2cccc(-c3nnc(-c4ccc5c(c4)OCO5)o3)c2)cc(-c2nnco2)c1,4.849300000000002,31,8,0,0,0,0,-9.8,-9.4,200,sample_200_null_double_dock_10k.csv,2.4873761601780817,True,0.41483794288220743,False,0.1388880139171913
c1cc(-c2csc(-c3ccc4c(c3)OCCO4)n2)cc(-c2nnc(-c3ccc4c(c3)OCO4)o2)c1,5.694000000000004,35,9,0,0,0,0,-9.6,-11.2,200,sample_200_null_double_dock_10k.csv,2.5599905463058104,True,0.3219425185330636,False,0.011670540075463807
c1cc(-c2cc3c(cc2-c2nnc(-c4ccc5c(c4)OCO5)o2)OCCO3)ccc1-c1ccc2c(c1)OCO2,5.966200000000004,39,9,0,0,0,0,-12.1,-8.1,200,sample_200_null_double_dock_10k.csv,2.6490603038290104,False,0.28418973822599647,False,0.11946827418045253
NC(=O)NC(=O)c1cccc(-c2cc(-c3ccc4cc[nH]c4c3)no2)c1,3.298400000000001,26,4,3,0,0,0,-10.1,-12.0,200,sample_200_null_double_dock_10k.csv,2.399799335617507,True,0.5278223975394419,False,0.031239464785369136
O=C1CCC(c2cccc(-c3nnc(-c4cc(-c5ccno5)cc5c4OCO5)o3)c2)N1,3.738400000000001,31,8,1,0,0,0,-10.1,-12.1,200,sample_200_null_double_dock_10k.csv,3.4382154701739305,True,0.5353822383952719,False,1.191397460592923
O=C1CCC(c2nnc(-c3cccc(-c4cc(-c5ccc6cc[nH]c6c5)no4)c3)o2)N1,4.491000000000003,31,6,2,0,0,0,-11.0,-12.4,200,sample_200_null_double_dock_10k.csv,3.2862599517792823,True,0.4508332231531906,False,0.6629623339299476
NC(=O)Nc1nnc(-c2cc(-c3cccc4cccnc34)ccc2C2COc3ccccc3O2)o1,4.954900000000003,35,7,2,0,0,0,-10.6,-9.7,200,sample_200_null_double_dock_10k.csv,3.221568739384563,True,0.3843664212213379,False,0.007438555777715631
O=C1CCC(c2nnc(-c3ccc(-c4ccc5c(c4)OCO5)cc3-c3ccc4c(c3)OCO4)o2)N1,4.479100000000003,35,8,1,0,0,0,-10.8,-12.0,200,sample_200_null_double_dock_10k.csv,3.2381007135903426,True,0.4665672710344839,False,1.6365219235232114
c1ncc(-c2ccc(-c3nnco3)c(-c3cc4c(cc3-c3ccc5c(c3)OCO5)OCCO4)c2)cn1,5.027500000000004,36,9,0,0,0,0,-8.4,-9.5,200,sample_200_null_double_dock_10k.csv,2.907540442796636,True,0.3519643899224667,False,0.1589295658663104
c1cc(-c2nnc(-c3nnc(-c4ccc5c(c4)OCO5)o3)o2)cc(N2CCCCC2)c1,4.172600000000004,31,9,0,0,0,0,-10.1,-9.0,200,sample_200_null_double_dock_10k.csv,2.530329013776095,True,0.4840993758721388,False,0.053460494928467085
CC(c1nnc(-c2ccon2)o1)C(N)c1ccc(-c2cccc3cccnc23)cc1,4.743300000000003,30,7,1,0,0,0,-8.9,-11.0,200,sample_200_null_double_dock_10k.csv,3.4981129029094724,True,0.45646850858245913,False,0.03380690153547182
O=C1CCC(c2cc(-c3ccc4cc[nH]c4c3)ccc2-c2cc3c(c(-c4ccno4)c2)OCO3)N1,5.836700000000003,35,5,2,0,0,0,-12.0,-10.9,200,sample_200_null_double_dock_10k.csv,3.565643465069633,True,0.34969520413240684,False,0.6864312431957739
NC(=O)Nc1nnc(-c2cccc(-c3c[nH]c4cc(-c5ccnc6ccccc56)ccc34)c2)o1,5.590700000000003,34,5,3,0,0,0,-11.2,-13.3,200,sample_200_null_double_dock_10k.csv,2.5870872462691707,True,0.3256619687725782,False,0.002813277507786664
c1cc(-c2cccc(-c3nnc(-c4nnco4)o3)c2)cc(-c2ccc3c(c2)OCO3)c1,4.849300000000002,31,8,0,0,0,0,-10.5,-9.1,200,sample_200_null_double_dock_10k.csv,2.56989328176617,True,0.4148379428822074,False,0.12398483947340644
c1cnc(-c2nnc(-c3cccc(-c4nnc(-c5c[nH]c6ccccc56)o4)c3)o2)nc1,4.391900000000002,31,8,1,0,0,0,-10.3,-11.9,200,sample_200_null_double_dock_10k.csv,2.609377152733911,True,0.4567686444060931,False,0.020721479529743368
NC(=O)Nc1cc2c(c(-c3cccc(-c4nnc(-c5nnco5)o4)c3)c1)OCO2,2.6729000000000003,29,9,2,0,0,0,-9.1,-11.1,200,sample_200_null_double_dock_10k.csv,2.8583224780823127,True,0.5336446463833816,False,0.0747920583386513
O=C1CCC(c2ccc(-c3nnc(-c4cc(-c5ccc6c(c5)OCCO6)cc5c4OCO5)o3)cc2)N1,4.521600000000002,36,8,1,0,0,0,-10.4,-4.8,200,sample_200_null_double_dock_10k.csv,3.271627110648656,True,0.45177882042051426,False,1.344610066772952
NC(=O)Nc1nnc(-c2ccc(-c3cc4c(cc3-c3ccc5c(c3)OCO5)OCCO4)cc2)o1,4.061100000000002,34,8,2,0,0,0,-10.8,-12.1,200,sample_200_null_double_dock_10k.csv,2.639206938576862,True,0.468086314378986,False,0.06601132922944718
O=C1CCC(c2cc(-c3nnc(-c4ccc5cc[nH]c5c4)o3)ccc2-c2ccccc2)N1,5.5030000000000046,32,4,2,0,0,0,-10.4,-12.0,200,sample_200_null_double_dock_10k.csv,3.0850416554205573,True,0.40191173955883885,False,0.48348615653268506
O=C1CCC(c2ccc(-c3nnc(-c4cc(-c5ccno5)ccn4)o3)cc2)N1,3.404700000000002,28,7,1,0,0,0,-9.5,-12.1,200,sample_200_null_double_dock_10k.csv,3.2268787342103824,True,0.5839757300034705,False,0.07543507652418471
O=C(Nc1ccc(-c2ccc3cc[nH]c3c2)cc1-c1nnco1)Nc1cccc2c1OCO2,5.257600000000003,33,6,3,0,0,0,-10.5,-12.0,200,sample_200_null_double_dock_10k.csv,2.7792027408455287,True,0.35203422675081797,False,0.05882042921387826
c1ccc(-c2nnc(-c3nnc(-c4cccc(-c5ccc6c(c5)OCCO6)c4)o3)o2)nc1,4.286800000000002,32,9,0,0,0,0,-10.1,-12.1,200,sample_200_null_double_dock_10k.csv,2.5722069347036296,True,0.41640486690278394,False,0.04761739899193552
c1cc2ccc(-c3nnc(-c4cc(C5CCCCCC5)ccc4-c4nnco4)o3)cc2[nH]1,6.372700000000004,32,6,1,0,0,0,-9.8,-11.9,200,sample_200_null_double_dock_10k.csv,2.8471078962420915,True,0.33614907509824415,False,0.17462758683405086
O=C([O-])C1C=C(c2ccc(-c3ccnc4ccccc34)cc2-c2nnc(C3CCNCC3O)o2)CC1,2.932900000000001,36,8,2,0,0,0,-9.8,-9.6,200,sample_200_null_double_dock_10k.csv,4.228373800752569,True,0.44591323596498494,False,0.07029298410147791
O=C1CCC(c2cccc(-c3nnc(-c4cc5c(c(N6CCOCC6)c4)OCO5)o3)c2)N1,2.920000000000001,32,8,1,0,0,0,-9.0,-12.2,200,sample_200_null_double_dock_10k.csv,3.246417849752542,True,0.6693305334739713,False,1.6960836915136766
O=C1CCC(c2nnc(-c3cccc(-c4nnc(-c5ccccc5)o4)c3)o2)N1,3.404700000000002,28,7,1,0,0,0,-9.9,-11.7,200,sample_200_null_double_dock_10k.csv,2.942940828742355,True,0.5839757300034705,False,0.613824144991133
NC(=O)Nc1ccc(-c2nnc(C3CCC(=O)N3)o2)cc1-c1ccc2cc[nH]c2c1,3.326600000000001,30,5,4,0,0,0,-9.7,-11.9,200,sample_200_null_double_dock_10k.csv,3.272779756177444,True,0.41458857963757895,False,0.27308877595898207
c1nnc(-c2nnc(-c3ccc(-c4ccc5c(c4)OCO5)c(-c4ccc5c(c4)OCO5)c3)o2)o1,4.578000000000003,34,10,0,0,0,0,-9.7,-10.0,200,sample_200_null_double_dock_10k.csv,2.7936213639162304,True,0.38211923158328165,False,0.2160530666820672
NC(=O)Nc1ccc(-c2cccc3c2OCO3)cc1-c1nnc(-c2ccc3cc[nH]c3c2)o1,4.771200000000002,33,6,3,0,0,0,-10.8,-12.4,200,sample_200_null_double_dock_10k.csv,2.7299370009889206,True,0.36995586622796506,False,0.02643482673912405
NC(=O)Nc1cc(-c2cccc(-c3nnc(-c4ccc5c(c4)OCO5)o3)c2)cc2c1OCO2,4.018600000000002,33,8,2,0,0,0,-9.8,-12.4,200,sample_200_null_double_dock_10k.csv,2.640533670298991,True,0.482568543541136,False,0.046838930874620675
OC(F)c1cccc(-c2nnc(-c3cc(-c4ccc5c(c4)OCO5)no3)o2)c1,3.747700000000002,28,8,1,0,0,0,-9.6,-11.8,200,sample_200_null_double_dock_10k.csv,3.1791809720548168,True,0.5700269276071911,False,0.1600875807775149
c1cnc(-c2ccc(-c3nnc(-c4ccno4)o3)c(-c3ccc4cc[nH]c4c3)c2)nc1,4.996900000000004,31,7,1,0,0,0,-9.9,-10.2,200,sample_200_null_double_dock_10k.csv,2.8233195844956978,True,0.4390406172314139,False,0.046221030834532995
NC(=O)NC(=O)c1nnc(-c2cccc(-c3ccno3)c2)o1,1.2000999999999995,22,7,2,0,0,0,-9.4,-10.6,200,sample_200_null_double_dock_10k.csv,2.665253027516428,True,0.7405903224914381,False,0.05070031530055867
O=C1CCC(c2ccc(-c3ccnc4ccccc34)c(-c3nnc(-c4ccc5cc[nH]c5c4)o3)c2)N1,6.051200000000005,36,5,2,0,0,0,-11.5,-10.1,200,sample_200_null_double_dock_10k.csv,3.2723672975645437,True,0.3261673245141142,False,0.4627656447292896
O=C1CCC(c2ccc(-c3ccc4c(c3)OCO4)cc2-c2nnc(-c3ccnc4ccccc34)o2)N1,5.298600000000005,36,7,1,0,0,0,-10.5,-10.3,200,sample_200_null_double_dock_10k.csv,3.2022203529204027,True,0.3757838649544713,False,0.5104622829536826
NC(=O)Nc1ccc(-c2nnc(-c3ccc4c(-c5ccc6c(c5)OCO6)c[nH]c4c3)o2)cc1,4.771200000000002,33,6,3,0,0,0,-10.3,-10.4,200,sample_200_null_double_dock_10k.csv,2.4846630913933616,True,0.36995586622796506,False,0.05129843050342382
NC(=O)Nc1cc(-c2cccc(-c3nnc(-c4c[nH]c5ccccc45)o3)c2)no1,4.030500000000002,29,6,3,0,0,0,-10.4,-11.9,200,sample_200_null_double_dock_10k.csv,2.590790351385479,True,0.4265044126128766,False,0.022398861851749146
c1ccc(-c2ccc3c(-c4nnc(-c5nnc(-c6ccc7c(c6)OCO7)o5)o4)c[nH]c3c2)cc1,5.330600000000002,34,8,1,0,0,0,-10.1,-11.4,200,sample_200_null_double_dock_10k.csv,2.6571200064501657,True,0.38426330154807803,False,0.06926178772437225
O=C(Nc1ccncc1)Nc1ccc(-c2nnco2)cc1-c1ccnc2ccccc12,4.990800000000003,31,6,2,0,0,0,-9.3,-12.5,200,sample_200_null_double_dock_10k.csv,2.4794557102913615,True,0.4338764745074139,False,0.037923765557866224
c1cc(-c2cnc(-c3nnc(-c4cncnc4)o3)nc2)cc(-c2nnco2)c1,2.7006,28,10,0,0,0,0,-9.5,-11.7,200,sample_200_null_double_dock_10k.csv,2.826738863343982,True,0.4651693211231644,False,2.129774363747697
O=C([O-])C1C=CC(c2cccc(-c3nnc(-c4cc(-c5ccno5)no4)o3)c2)C1,2.4562,29,9,0,0,0,0,-9.5,-11.8,200,sample_200_null_double_dock_10k.csv,4.1656552561104405,True,0.47210938327570573,True,0.051975377874981986
O=C1CCC(c2cc(C34CC5CC(CC(C5)C3)C4)ccc2-c2nnc(-c3ccno3)o2)N1,4.810500000000005,32,6,1,0,0,0,-8.9,-12.0,200,sample_200_null_double_dock_10k.csv,4.741170649278529,True,0.6382924110687788,False,0.9362558459844152
c1cc(-c2nnc(-c3cccc4c3OCO4)o2)cc(-c2nnc(C3COc4ccccc4O3)o2)c1,4.694800000000003,35,10,0,0,0,0,-10.4,-11.7,200,sample_200_null_double_dock_10k.csv,3.213476913928467,True,0.3676539284391785,False,0.06444265995896661
O=C1CCC(c2ccc(-c3nnc(-c4ccccn4)o3)c(-c3ccc4c(c3)OCO4)c2)N1,4.145400000000002,32,7,1,0,0,0,-9.7,-10.7,200,sample_200_null_double_dock_10k.csv,3.144287161493434,True,0.5233585546605615,False,2.317858854216597
NC(=O)Nc1cc(-c2nnc(-c3cccc(C4CCC(=O)N4)c3)o2)on1,1.8333,26,7,3,0,0,0,-9.6,-11.8,200,sample_200_null_double_dock_10k.csv,3.2433891757676347,True,0.6466336125559491,False,0.7293936051802925
c1cc(-c2ccc3c(-c4ccc5c(c4)OCO5)c[nH]c3c2)cc(-c2nnc(-c3nnco3)o2)c1,5.330600000000004,34,8,1,0,0,0,-10.6,-13.5,200,sample_200_null_double_dock_10k.csv,2.800944893327994,True,0.38426330154807786,False,0.07453190635978554
O=C1CCC(c2nnc(NC(=O)Nc3cccc(-c4c[nH]c5ccccc45)c3)o2)N1,3.8130000000000015,30,5,4,0,0,0,-10.7,-11.7,200,sample_200_null_double_dock_10k.csv,3.0896776281330744,True,0.413019211442321,False,0.43016138475326204
c1cc2c(c(-c3ccc(-c4ccc(-c5nnc(-c6cccc7c6OCO7)o5)cc4)cc3)c1)OCO2,6.195000000000006,35,7,0,0,0,0,-9.5,-12.1,200,sample_200_null_double_dock_10k.csv,2.5099156581408124,True,0.31493798017413444,False,0.07831645763040804
NC(=O)Nc1cc(-c2nnc(-c3cccc(-c4cccc5c4OCO5)c3)o2)ccn1,3.6849000000000016,30,7,2,0,0,0,-10.2,-12.8,200,sample_200_null_double_dock_10k.csv,2.550136445325604,True,0.5340671558076199,False,0.014887349070271486
NC(=O)Nc1ccccc1-c1nnc(-c2nnc(-c3ccc4c(c3)OCO4)o2)o1,2.672900000000001,29,9,2,0,0,0,-10.0,-12.1,200,sample_200_null_double_dock_10k.csv,2.562549084417153,True,0.5336446463833816,False,0.056986093940483463
NC(=O)Nc1nnc(-c2ccc(-c3cncnc3)cc2-c2ccc3c(c2)OCO3)o1,3.079900000000001,30,8,2,0,0,0,-9.3,-11.4,200,sample_200_null_double_dock_10k.csv,2.6749123194514777,True,0.5309360201846908,False,0.046497444792786106
OC1CCC(c2ccccc2-c2nnc(-c3nnc(-c4ccc5c(c4)OCO5)o3)o2)C1,3.8107000000000015,31,9,1,0,0,0,-9.2,-10.8,200,sample_200_null_double_dock_10k.csv,3.437961059635642,True,0.5277798002726956,False,0.010893857580130008
NC(=O)Nc1nnc(-c2cc(NCc3c[nH]c4ccccc34)ccc2-c2ccno2)o1,3.975600000000002,31,7,4,0,0,0,-10.1,-7.7,200,sample_200_null_double_dock_10k.csv,2.840531598784139,True,0.3277406091042961,False,0.03496624709103906
OC1CCC(c2nnc(-c3cccc(C(F)Oc4cccc5c4OCO5)c3)o2)C1,4.140800000000002,29,7,1,0,0,0,-9.1,-10.5,200,sample_200_null_double_dock_10k.csv,3.7637208371155983,True,0.6910615479523423,False,0.005395843400031219
c1ccc(-c2nnc(-c3cccc(-c4ccnc(-c5nnco5)c4)c3)o2)nc1,3.910600000000003,28,8,0,0,0,0,-9.9,-11.2,200,sample_200_null_double_dock_10k.csv,2.5942883138934327,True,0.4701800049052745,False,0.011759574110405527
O=C1CCC(c2cccc(-c3nnc(-c4cc(-c5ccc6cc[nH]c6c5)cc5c4OCO5)o3)c2)N1,5.231700000000004,35,6,2,0,0,0,-11.2,-11.8,200,sample_200_null_double_dock_10k.csv,3.3652376958388635,True,0.37753895563988676,False,0.9513427060110772
O=C1CCC(c2cc(N3CCOCC3)ccc2-c2cc(-c3nnco3)no2)N1,2.1793,28,8,1,0,0,0,-9.4,-10.9,200,sample_200_null_double_dock_10k.csv,3.4782381410685836,True,0.732850332784975,False,0.8525714105982366
O=C1CCC(c2nnc(-c3ccc(-c4c[nH]c5ccccc45)c(-c4nnco4)c3)o2)N1,3.886000000000002,31,7,2,0,0,0,-10.9,-12.0,200,sample_200_null_double_dock_10k.csv,3.417676506963228,True,0.4590026097924352,False,1.92148237483224
NC(=O)Nc1cc(-c2ccc(-c3ccc4cc[nH]c4c3)cc2NC(N)=O)no1,3.4711,28,4,5,0,0,0,-11.1,-11.7,200,sample_200_null_double_dock_10k.csv,2.707866006201124,True,0.37003475027211946,False,0.03067282499531865
c1ccc(-c2nnc(-c3ccc(-c4cc(-c5ccno5)cc5c4OCO5)cc3)o2)nc1,4.849300000000002,31,8,0,0,0,0,-9.5,-12.4,200,sample_200_null_double_dock_10k.csv,2.7069746713443337,True,0.4148379428822074,False,0.07074900035588817
NC(=O)Nc1cc(-c2ccc3c(c2)OCO3)ccc1-c1cc2c(c(-c3ccc4c(c3)OCO4)c1)OCO2,5.364300000000003,37,7,2,0,0,0,-10.8,-12.3,200,sample_200_null_double_dock_10k.csv,2.7156130349513834,True,0.39110574554541694,False,0.037421757104598184
CC(O)C(=O)c1cccc(-c2nnc(-c3cnc(-c4ccc5c(c4)OCCO5)nc3)o2)c1,3.1953000000000005,32,9,1,0,0,0,-9.6,-10.7,200,sample_200_null_double_dock_10k.csv,3.0479640688984233,True,0.4758285068399867,False,4.379972018600903
NC(=O)Nc1cccc(-c2nnc(-c3cc(-c4nnco4)cc4c3OCO4)o2)c1,2.672900000000001,29,9,2,0,0,0,-10.7,-11.8,200,sample_200_null_double_dock_10k.csv,2.7787217541004114,True,0.5336446463833816,False,0.08319492797514957
c1cc(-c2ccc(-c3ccno3)cc2)cc(-c2nnc(-c3ccncc3)o2)c1,5.120600000000004,28,6,0,0,0,0,-9.6,-10.6,200,sample_200_null_double_dock_10k.csv,2.3428932589483775,True,0.4391742433664225,False,0.04413490529410709
NC(=O)Nc1ccc(-c2nnc(-c3cccc4c3OCO4)o2)c(-c2ccncc2)c1,3.6849000000000016,30,7,2,0,0,0,-9.5,-11.3,200,sample_200_null_double_dock_10k.csv,2.5683394173535756,True,0.5340671558076198,False,0.051838597529620306
c1cc(-c2nnc(-c3nnc([NH2+]C4CCCC4)o3)o2)cc(-c2c[nH]c3ccccc23)c1,4.072400000000003,31,6,2,0,0,0,-10.5,-11.9,200,sample_200_null_double_dock_10k.csv,3.3355081701036386,True,0.4493167570590356,False,0.0838619378292171
NC(=O)Nc1cc(-c2ccc3c(c2)OCO3)ccc1-c1nnc(C2CCCCCC2)o1,5.060700000000004,31,6,2,0,0,0,-10.0,-11.8,200,sample_200_null_double_dock_10k.csv,2.5255681161129626,True,0.5705360066337118,False,0.06747798802629364
c1cc(-c2ccno2)cc(-c2nnc(-c3cc(-c4ccc5c(c4)OCCO5)no3)o2)c1,4.484800000000003,31,9,0,0,0,0,-10.0,-11.9,200,sample_200_null_double_dock_10k.csv,2.7439230584411085,True,0.4200743742556639,False,0.08802995509360267
c1cc(-c2ccc(-c3cc(-c4cc(-c5ccno5)no4)on3)cc2)on1,4.306600000000002,26,8,0,0,0,0,-9.4,-11.0,200,sample_200_null_double_dock_10k.csv,2.912143098931118,True,0.47400934866372674,False,0.039514475618465814
c1cc(-c2ccc3c(c2)OC(c2cc(-c4ccc(-c5nnco5)cc4)on2)CO3)on1,4.559100000000003,31,9,0,0,0,0,-9.2,-7.6,200,sample_200_null_double_dock_10k.csv,3.4410246405267184,True,0.4178283570019389,False,0.21372137893458892
FC(OC1CCCCCC1)c1cccc(-c2nnc(-c3ccnc4ccccc34)o2)c1,6.659300000000006,31,5,0,0,0,0,-9.0,-10.4,200,sample_200_null_double_dock_10k.csv,3.059086707632124,True,0.3398585752875203,False,0.05125390918809132
NC(=O)Nc1nnc(-c2cccc(C(=O)Oc3ccc4c(c3)OCO4)c2)o1,2.1751000000000005,27,8,2,0,1,0,-9.7,-11.4,200,sample_200_null_double_dock_10k.csv,2.3802845417196785,True,0.5275244053762057,True,0.04815065772158574
O=C(Nc1ccc2c(c1)OCO2)NN1C(=O)CCC1c1cccc(-c2cccc3cccnc23)c1,5.030700000000004,35,5,2,0,0,0,-10.2,-11.5,200,sample_200_null_double_dock_10k.csv,3.125401151632511,True,0.4400829664753427,False,0.06317670889878776
c1ccc(-c2nnc(-c3nnc(-c4cc5c(cc4-c4ccc6c(c4)OCO6)OCCO5)o3)o2)cc1,4.6205000000000025,35,10,0,0,0,0,-10.3,-12.5,200,sample_200_null_double_dock_10k.csv,2.7372951616904277,True,0.36992975229147745,False,0.10040697823815962
c1cc(-c2cc(-c3nnco3)ccc2-c2nnc(-c3ccc4c(c3)OCCO4)o2)on1,3.879800000000002,31,10,0,0,0,0,-10.1,-11.1,200,sample_200_null_double_dock_10k.csv,2.913458046034158,True,0.4271057786710106,False,0.16788812421351706
O=C1CCC(c2cc(-c3ccc(-c4nnc(-c5c[nH]c6ccccc56)o4)cc3)on2)N1,4.491000000000003,31,6,2,0,0,0,-10.6,-12.0,200,sample_200_null_double_dock_10k.csv,3.2131341992709217,True,0.4508332231531906,False,1.4630867216278634
NC(=O)Nc1nnc(-c2cc(C3CCNCC3O)ccc2-c2ccnc3ccccc23)o1,2.880200000000001,32,7,4,0,0,0,-9.3,-12.1,200,sample_200_null_double_dock_10k.csv,3.516834844464353,True,0.3902737719991688,False,0.07673066240525825
c1ccc(-c2nnc(-c3cccc(-c4nnc(N5CCCC5)o4)c3)o2)cc1,4.0538000000000025,27,7,0,0,0,0,-9.8,-11.3,200,sample_200_null_double_dock_10k.csv,2.2984336541457147,True,0.5434280139266684,False,0.04383360140794219
c1cc(-c2cc(-c3nnco3)no2)cc(-c2cc(-c3ccc4c(c3)OCO4)cc3c2OCO3)c1,5.183000000000002,34,9,0,0,0,0,-10.2,-11.6,200,sample_200_null_double_dock_10k.csv,2.8786163865406653,True,0.3639800820311062,False,0.09108502927140588
NC(=O)Nc1ncc(-c2nnc(-c3ccc(-c4c[nH]c5ccccc45)cc3)o2)cn1,3.832500000000002,30,6,3,0,0,0,-10.4,-11.8,200,sample_200_null_double_dock_10k.csv,2.4838133684025276,True,0.4215648430053664,False,0.02704081008456052
O=C1CCC(c2nnc(-c3ccc(-c4c[nH]c5ccccc45)cc3-c3nnco3)o2)N1,3.886000000000002,31,7,2,0,0,0,-10.4,-8.8,200,sample_200_null_double_dock_10k.csv,3.4444281792040305,True,0.4590026097924352,False,1.4233306405987871
